ts_wib,target_ts_wib,target_ghi_1h_ahead,target_delta_ghi_1h,target_kt_1h,hour_sin,hour_cos,month_sin,month_cos,daylight_flag,sun_above_5deg_flag,ghi_now,dhi_now,dni_now,reflected_now,nett_rad_now,solar_elev_deg,asrs_n_obs_1min,asrs_ok_obs,aws_temp_c,aws_temp_min_c,aws_temp_max_c,aws_rh_pct,aws_pressure_hpa,aws_ws_avg,aws_ws_max,aws_wd_deg,aws_rain_mm,aws_sr_avg_w_m2,clp_cot,clp_cth_m,clp_ctt_k,clp_cer,clp_cloud_present,clp_clear_flag,clp_thin_cloud_flag,clp_moderate_cloud_flag,clp_thick_cloud_flag,synop_temp_c,synop_dewpoint_c,synop_rh_pct,synop_wind_speed,synop_wind_dir_deg,synop_visibility,synop_rainfall_24h_mm,synop_solar_rad_24h,ghi_lag_10m,ghi_lag_30m,ghi_lag_60m,ghi_lag_120m,ghi_lag_180m,dhi_lag_60m,dni_lag_60m,aws_temp_lag_60m,aws_rh_lag_60m,aws_pressure_lag_60m,clp_cot_lag_60m,clp_cth_lag_60m,ghi_roll_30m_mean,ghi_roll_30m_min,ghi_roll_30m_max,ghi_roll_30m_std,ghi_roll_60m_mean,ghi_roll_60m_min,ghi_roll_60m_max,ghi_roll_60m_std,ghi_roll_180m_mean,ghi_roll_180m_min,ghi_roll_180m_max,ghi_roll_180m_std,dhi_roll_180m_mean,dni_roll_180m_mean,aws_temp_roll_180m_mean,aws_rh_roll_180m_mean,aws_ws_roll_180m_mean,aws_rain_sum_180m,clp_cot_roll_180m_mean,clp_cth_roll_180m_mean,ghi_delta_10m,ghi_delta_60m,aws_temp_delta_60m,aws_rh_delta_60m,clp_cot_lag_10m,clp_cot_lag_20m,clp_cot_lag_30m,clp_cth_lag_30m,ghi_lag_20m,ghi_lag_50m,kt_lag_10m,kt_lag_20m,kt_lag_30m,kt_lag_60m,kt_roll30m_mean,kt_roll60m_mean,kt_roll30m_std,syn_cloud_cover_oktas_m,syn_cloud_low_cover_oktas,syn_cloud_med_cover_oktas,syn_cloud_low_base_1,syn_cloud_low_base_2,syn_cloud_low_base_3,syn_cloud_med_base_1,syn_cloud_med_base_2,syn_cloud_high_base_1,syn_cloud_high_base_2,syn_cloud_layer_1_height_m,syn_cloud_layer_2_height_m,syn_cloud_layer_3_height_m,syn_cloud_layer_4_height_m,syn_cloud_layer_1_amt_oktas,syn_cloud_layer_2_amt_oktas,syn_cloud_layer_3_amt_oktas,syn_cloud_layer_4_amt_oktas,syn_present_weather,syn_past_weather_1,syn_past_weather_2,solar_elev_sin,solar_elev_sin_clip,clear_sky_ghi_now,kt_now,ghi_to_aws_sr_ratio,dhi_fraction,dni_fraction,temp_rh_interaction,vpd_proxy,wind_u,wind_v,clp_cot_delta_10m,clp_cot_delta_30m,clp_cot_delta_60m,clp_cth_delta_60m,clp_cot_delta_180m,clp_cth_delta_180m,ghi_roll_180m_range,ghi_roll_60m_range,ghi_ramp_ratio_60m,aws_temp_range,cloud_opacity_proxy,cloud_height_temp_interaction,syn_total_cloud_oktas,syn_low_cloud_present,syn_multi_layer_cloud_flag,syn_cloud_base_min,syn_cloud_depth_proxy,syn_weather_cloud_rain_proxy,kt_wavelet_trend,kt_wavelet_detail1_energy,kt_wavelet_detail2_energy
2021-01-03 15:10:00,2021-01-03 16:10:00,93.4,-161.7,0.12321389100628277,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,1,1,255.1,253.2,5.5,54.1,,43.5604474159033,1,1.0,30.53,30.0,30.9,62.36,1006.655,2.102,4.680794,289.6,6.6,793.6,4.935318470001221,8.080277442932129,253.9509429931641,32.6123046875,0,0,0,1,0,30.0,23.0,66.0,6.0,310.0,7.0,,,216.8,102.6,41.1,3.9,0.0,40.6,0.0,30.27,62.84,1007.031,,,206.03333333333333,146.2,255.1,55.242586229586806,140.2,51.8,255.1,81.78770078685426,53.861111111111114,0.0,255.1,77.8290066816078,53.5611111111111,0.39444444444444443,29.76611111111111,66.745,1.9132222222222224,118.79999999999995,4.892237854003906,8.286475372314452,38.29999999999998,214.0,0.26000000000000156,-0.480000000000004,4.773999214172363,4.958414077758789,4.71563196182251,8.617931365966797,146.2,51.8,0.2751686896004619,0.1791041179699279,0.121680572702018,0.04494634932582451,0.2636007987964923,0.1749387058329178,0.07934769556363494,7,3,4,600,750,,3000,,9000,,,,,,,,,,2,2.0,2.0,0.6891194670961356,0.6891194670961356,758.0314138057491,0.33652958881908707,0.32144657258064513,0.9925519404155233,0.02156017248137985,1903.8508000000002,11.491492000000001,-1.980204765758897,0.7051191996150374,0.16131925582885742,0.21968650817871094,,,0.043080615997314275,-0.2061979293823235,255.1,203.3,5.206812652068126,0.8999999999999986,0.0,2051.994076279007,7,1,0,600,,6.0,0.4646674535723003,0.06644470337278092,0.08482565979432172
2021-01-03 15:20:00,2021-01-03 16:20:00,91.0,-221.2,0.12520725049134687,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,1,1,312.2,313.9,2.4,66.7,,41.35501338986624,1,1.0,30.68,30.5,30.8,62.08,1006.567,2.495,5.251474,281.2,6.6,868.0,5.564582824707031,8.179791450500488,252.80718994140625,29.399608612060547,0,0,0,1,0,30.0,23.0,66.0,6.0,310.0,7.0,,,255.1,146.2,51.8,11.6,0.0,50.9,0.0,30.0,63.59,1006.921,,,261.3666666666666,216.8,312.2,48.00774243112597,183.6,68.7,312.2,93.71682879824733,71.20555555555556,0.0,312.2,97.43717416108049,71.0,0.5277777777777778,29.85722222222222,66.01722222222222,1.9366666666666665,118.79999999999995,5.004295349121094,8.268694718678793,57.099999999999994,260.4,0.6799999999999997,-1.5100000000000051,4.935318470001221,4.773999214172363,4.958414077758789,8.288182258605957,216.8,68.7,0.33652958881908707,0.2751686896004619,0.1791041179699279,0.05805175061566172,0.34708515362482584,0.23685627780612892,0.07773362620349399,7,3,4,600,750,,3000,,9000,,,,,,,,,,2,2.0,2.0,0.6607227009828001,0.6607227009828001,726.7949710810801,0.42955718245492847,0.3596774193548387,1.0054452274183217,0.007687379884689302,1904.6144,11.633856000000002,-2.447483112596233,0.48461470629383036,0.6292643547058105,0.6061687469482422,,,0.5602874755859375,-0.08890326817830463,312.2,243.5,5.027027027027027,0.3000000000000007,0.0,2067.910090907768,7,1,0,600,,6.0,0.6243190365606192,0.08260887948756805,0.1042554398357808
2021-01-03 15:30:00,2021-01-03 16:30:00,101.2,-212.0,0.14577292678197454,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,1,1,313.2,299.2,25.5,66.7,,39.13269634502792,1,1.0,30.48,30.2,30.6,62.28,1006.541,1.997,4.567224,295.7,6.6,573.8,5.900103092193604,7.979258060455322,253.939697265625,31.599184036254883,0,0,0,1,0,30.0,23.0,66.0,6.0,310.0,7.0,,,312.2,216.8,68.7,0.0,0.0,68.6,0.0,30.17,64.85,1006.894,5.077825546264648,8.055173873901367,293.5,255.1,313.2,33.25913408373706,224.35000000000002,102.6,313.2,86.65448055351783,88.60555555555555,0.0,313.2,110.99534951690131,87.62222222222222,1.9444444444444444,29.93,65.5411111111111,1.9278333333333333,118.79999999999995,5.132267883845738,8.227346624646868,1.0,244.5,0.3099999999999987,-2.569999999999993,5.564582824707031,4.935318470001221,4.773999214172363,8.390811920166016,255.1,102.6,0.42955718245492847,0.33652958881908707,0.2751686896004619,0.07909751529035013,0.40574460448301974,0.2988645322869112,0.06090623371792411,7,3,4,600,750,,3000,,9000,,,,,,,,,,2,2.0,2.0,0.6311185624858855,0.6311185624858855,694.230418734474,0.4511470421750437,0.5458347856395958,0.9553001277139208,0.0814176245210728,1898.2944,11.497056,-1.7994508115802175,0.8660171919213251,0.33552026748657315,1.1261038780212411,0.822277545928956,-0.07591581344604492,0.7678352083478668,-0.248088564191546,313.2,210.6,3.558951965065502,0.40000000000000213,0.0,2026.2503762763226,7,1,0,600,,6.0,0.7951161948484706,0.08077286149312722,0.12379978141365759
2021-01-03 15:40:00,2021-01-03 16:40:00,122.5,6.799999999999997,0.1854937263255549,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,1,1,115.7,116.5,0.4,23.2,,36.895925656909085,1,1.0,29.91,29.3,30.2,64.65,1006.465,2.231,4.041425,283.6,6.6,332.8,7.116665840148926,7.711853504180908,255.8007659912109,31.04554557800293,0,0,0,1,0,30.0,23.0,66.0,6.0,310.0,7.0,,,313.2,255.1,102.6,10.2,0.0,102.3,0.4,30.21,64.52000000000001,1006.792,4.71563196182251,8.617931365966797,247.03333333333333,115.7,313.2,113.73910204205646,226.53333333333333,115.7,313.2,83.06401547401056,95.03333333333335,0.0,313.2,108.8925320185538,94.09444444444445,1.9666666666666666,29.975000000000005,65.2788888888889,1.9453888888888895,118.79999999999995,5.3803176283836365,8.162909984588623,-197.5,13.100000000000009,-0.3000000000000007,0.12999999999999545,5.900103092193604,5.564582824707031,4.935318470001221,8.080277442932129,312.2,146.2,0.4511470421750437,0.42955718245492847,0.33652958881908707,0.121680572702018,0.351967052117111,0.3077839254568016,0.1534675441558559,7,3,4,600,750,,3000,,9000,,,,,,,,,,2,2.0,2.0,0.6003633576705724,0.6003633576705724,660.3996934376296,0.1751969317213608,0.34765625,1.006914433880726,0.003457216940363008,1933.6815000000001,10.573184999999999,-2.1684449922907363,0.5246020543318786,1.2165627479553214,2.181347370147705,2.401033878326416,-0.9060778617858887,1.7363482117652893,-0.45105648040771484,313.2,197.5,0.1276803118908383,0.8999999999999986,0.0,1972.6980335814803,7,1,0,600,,6.0,0.8695295810273445,0.015029235730530275,0.13158140587837433
2021-01-03 15:50:00,2021-01-03 16:50:00,153.4,20.30000000000001,0.24529590682374128,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,1,1,133.1,128.8,4.7,27.1,,34.64677757271051,1,1.0,29.48,29.1,30.3,67.48,1006.474,1.685,4.226656,298.9,6.6,478.2,7.920186519622803,7.859374523162842,254.59158325195312,31.249326705932617,0,0,0,1,0,30.0,23.0,66.0,6.0,310.0,7.0,,,115.7,312.2,146.2,32.4,0.0,145.4,0.4,30.36,63.09,1006.641,4.958414077758789,8.288182258605957,187.33333333333334,115.7,313.2,109.35036960766676,224.35,115.7,313.2,85.72735269445802,102.42777777777778,0.0,313.2,106.55361978313495,101.25,2.227777777777778,29.973888888888894,65.18555555555557,1.931,118.79999999999995,5.662525282965766,8.129183822207981,17.39999999999999,-13.099999999999994,-0.879999999999999,4.390000000000001,7.116665840148926,5.900103092193604,5.564582824707031,8.179791450500488,313.2,216.8,0.1751969317213608,0.4511470421750437,0.42955718245492847,0.1791041179699279,0.2797263163710309,0.31340573499792834,0.14964275627613904,7,3,4,600,750,,3000,,9000,,,,,,,,,,2,2.0,2.0,0.5685155829149293,0.5685155829149293,625.3671412064223,0.21283497521668812,0.2783354245085738,0.9676934635612323,0.03531179564237416,1989.3104,9.586896,-1.4751577279950305,0.8143308157846783,0.803520679473877,2.3556036949157715,2.9617724418640137,-0.42880773544311523,2.2576612366570368,-0.2698092990451393,313.2,197.5,-0.08960328317373457,1.1999999999999993,0.0,2000.930603222092,7,1,0,600,,6.0,0.7137377067855946,0.05645305964637628,0.11065980378100791
2021-01-03 16:00:00,2021-01-03 17:00:00,148.6,-107.4,0.2522066404985559,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,1,1,256.0,254.1,0.8,54.1,,32.38704100773526,1,1.0,30.34,30.1,30.6,63.5,1006.445,1.868,3.985752,283.6,6.6,519.4,10.65684986114502,8.279315948486328,252.1847076416016,36.07812881469727,0,0,0,0,1,30.0,23.3,67.0,4.0,270.0,7.0,,,133.1,313.2,216.8,28.6,0.5,216.9,0.8,30.06,64.18,1006.68,4.773999214172363,8.390811920166016,168.26666666666668,115.7,256.0,76.47576958313877,230.88333333333333,115.7,313.2,86.52688406886422,116.6222222222222,0.0,313.2,109.16283872947389,115.36666666666666,2.272222222222222,30.031666666666677,64.86500000000001,1.9404444444444446,118.79999999999995,6.161957740783691,8.144197034835816,122.9,39.19999999999999,0.28000000000000114,-0.6800000000000068,7.920186519622803,7.116665840148926,5.900103092193604,7.979258060455322,115.7,255.1,0.21283497521668812,0.1751969317213608,0.4511470421750437,0.2751686896004619,0.27417326455501206,0.33995893451901593,0.1401061709602629,7,4,3,600,750,,3000,,9000,,,,,,,,,,2,2.0,2.0,0.5356358136481446,0.5356358136481446,589.199395012959,0.4344878867269873,0.49287639584135545,0.992578125,0.003125,1926.59,11.074100000000001,-1.8156231490807244,0.4392454672756384,2.736663341522217,4.756746768951415,5.882850646972656,-0.1114959716796875,4.494892120361328,0.13511891365051198,313.2,197.5,0.18081180811808112,0.5,0.0,2087.9168719414743,7,1,0,600,,6.0,0.6415669394383419,0.1047478626381911,0.10390901796754179
2021-01-03 16:10:00,2021-01-03 17:10:00,187.3,93.9,0.3393329573974476,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,1,1,93.4,93.5,0.0,17.4,,30.118270345078198,1,1.0,29.9,29.6,30.1,64.83,1006.468,1.641,3.381486,270.8,6.6,412.2,7.51017951965332,8.447676658630371,251.4011688232422,36.60962677001953,0,0,0,1,0,30.0,23.3,67.0,4.0,270.0,7.0,,,256.0,115.7,255.1,41.1,3.9,253.2,5.5,30.53,62.36,1006.655,4.935318470001221,8.080277442932129,160.83333333333334,93.4,256.0,84.77348248912116,203.93333333333337,93.4,313.2,101.38235875469985,121.59444444444446,0.0,313.2,105.71017243177477,120.3722222222222,2.272222222222222,30.061111111111117,64.64333333333333,1.9015555555555557,118.79999999999995,6.284523357044566,8.171786091544412,-162.6,-161.7,-0.6300000000000026,2.469999999999999,10.65684986114502,7.920186519622803,7.116665840148926,7.711853504180908,133.1,312.2,0.4344878867269873,0.21283497521668812,0.1751969317213608,0.33652958881908707,0.2721788045256665,0.3120729283213887,0.1422458638155646,7,4,3,600,750,,3000,,9000,,,,,,,,,,2,2.0,2.0,0.5017865891325534,0.5017865891325534,551.9652480458087,0.1692135516333241,0.22658903444929648,1.0010706638115632,0.0,1938.417,10.515830000000001,-1.6408400418992684,0.022911937936537122,-3.146670341491699,0.39351367950439453,2.5748610496520996,0.3673992156982422,1.2256561626087539,0.27589056708595905,313.2,219.79999999999998,-0.6338690709525676,0.5,0.0,2123.7557858204964,7,1,0,600,,6.0,0.693405264659279,0.06819825500292839,0.12165014142109548
2021-01-03 16:20:00,2021-01-03 17:20:00,222.2,131.2,0.4325182708083643,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,1,1,91.0,89.6,0.0,10.1,,27.841828082140992,1,1.0,29.62,29.4,30.0,67.17,1006.561,1.85,2.991549,287.5,6.6,263.9,9.300884246826172,8.66231918334961,250.01681518554688,36.18299865722656,0,0,0,1,0,30.0,23.3,67.0,4.0,270.0,7.0,,,93.4,133.1,312.2,51.8,11.6,313.9,2.4,30.68,62.08,1006.567,5.564582824707031,8.179791450500488,146.79999999999998,91.0,256.0,94.57758719696754,167.06666666666666,91.0,313.2,94.09492370296427,126.00555555555555,0.0,313.2,102.45684584954735,124.7222222222222,2.272222222222222,30.08,64.50722222222223,1.919,118.79999999999995,6.535886764526367,8.212663849194845,-2.4000000000000057,-221.2,-1.0599999999999987,5.090000000000003,7.51017951965332,10.65684986114502,7.920186519622803,7.859374523162842,256.0,313.2,0.1692135516333241,0.4344878867269873,0.21283497521668812,0.42955718245492847,0.26027846121695525,0.2700023887939931,0.1509217549305697,7,4,3,600,750,,3000,,9000,,,,,,,,,,2,2.0,2.0,0.46703229350859043,0.46703229350859043,513.7355228594495,0.17713394529055423,0.3448275862068966,0.9846153846153846,0.0,1989.5754000000002,9.724245999999999,-1.7643763588842196,0.5563057290829059,1.7907047271728516,1.3806977272033691,3.7363014221191406,0.4825277328491211,2.7649974822998047,0.4496553341547642,313.2,222.2,-0.7085201793721972,0.6000000000000014,0.0,2165.7254543417366,7,1,0,600,,6.0,0.567322866366297,0.08174019131665707,0.09034974543452076
2021-01-03 16:30:00,2021-01-03 17:30:00,60.098600381449714,-41.10139961855029,0.12663455792190287,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,1,1,101.2,99.4,0.0,17.4,,25.558919526790113,1,1.0,29.45,29.4,29.5,69.38,1006.615,1.218,3.333412,287.9,6.6,215.5,12.424248695373535,8.594036102294922,250.4693756103516,33.61333084106445,0,0,0,0,1,30.0,23.3,67.0,4.0,270.0,7.0,,,91.0,256.0,313.2,68.7,0.0,299.2,25.5,30.48,62.28,1006.541,5.900103092193604,7.979258060455322,95.2,91.0,101.2,5.332916650389354,131.73333333333335,91.0,256.0,62.868232571519506,131.62777777777777,10.2,313.2,97.80678314956155,130.2444444444444,2.272222222222222,30.073333333333338,64.62833333333336,1.8791666666666669,118.79999999999995,6.988837682283842,8.242000176356388,10.200000000000003,-212.0,-1.0300000000000011,7.099999999999994,9.300884246826172,7.51017951965332,10.65684986114502,8.279315948486328,93.4,115.7,0.17713394529055423,0.1692135516333241,0.4344878867269873,0.4511470421750437,0.18652911969655248,0.23035119212578223,0.023468723471130278,7,4,3,600,750,,3000,,9000,,,,,,,,,,2,2.0,2.0,0.4314390333289395,0.4314390333289395,474.58293666183346,0.21323986216577903,0.46960556844547563,0.9822134387351779,0.0,2043.2409999999998,9.017590000000002,-1.1590419839251556,0.3743603604801649,3.1233644485473633,1.7673988342285156,6.524145603179931,0.6147780418395996,5.435411013089693,0.3520359259385337,303.0,165.0,-0.6768837803320562,0.10000000000000142,0.0,2152.542856514629,7,1,0,600,,6.0,0.5105870608935904,0.0804952975368547,0.11238668936269038
2021-01-03 16:40:00,2021-01-03 17:40:00,39.970187976170116,-82.52981202382989,0.09197387691976051,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,1,1,122.5,120.9,0.0,20.8,,23.270621252894713,1,1.0,29.36,29.3,29.5,69.25,1006.724,1.775,4.371316,299.3,6.6,242.6,13.191160202026367,8.896517753601074,248.1850128173828,32.248661041259766,0,0,0,0,1,30.0,23.3,67.0,4.0,270.0,7.0,,,101.2,93.4,115.7,102.6,10.2,116.5,0.4,29.91,64.65,1006.465,7.116665840148926,7.711853504180908,104.89999999999999,91.0,122.5,16.072647572817623,132.86666666666667,91.0,256.0,62.58203149999739,137.86666666666667,28.6,313.2,93.07265346775824,136.38888888888889,2.272222222222222,30.053888888888892,64.76444444444445,1.8826666666666665,118.79999999999995,7.4318607194083075,8.288751431873866,21.299999999999997,6.799999999999997,-0.5500000000000007,4.599999999999994,12.424248695373535,9.300884246826172,7.51017951965332,8.447676658630371,91.0,133.1,0.21323986216577903,0.17713394529055423,0.1692135516333241,0.1751969317213608,0.22408463030574413,0.2481317174157053,0.053208506015555934,7,4,3,600,750,,3000,,9000,,,,,,,,,,2,2.0,2.0,0.3950745118148231,0.3950745118148231,434.58196299630544,0.2818800834608992,0.5049464138499588,0.9869387755102041,0.0,2033.18,9.0282,-1.547922958567014,0.868653851854202,0.766911506652832,5.680980682373047,6.074494361877441,1.184664249420166,5.75929948261806,0.6077663217272082,284.59999999999997,165.0,0.05877268798617111,0.1999999999999993,0.0,2207.9823727075564,7,1,0,600,,6.0,0.496414622788333,0.09478498814084657,0.10326174019326574
2021-01-03 16:50:00,2021-01-03 17:50:00,21.12487227596528,-132.27512772403472,0.05364247363769926,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,1,1,153.4,150.8,0.4,25.6,,20.97790464722393,1,1.0,29.27,29.2,29.3,70.68,1006.789,1.416,3.131044,283.1,6.6,172.3,13.456725120544434,9.042840957641602,246.9515991210937,34.18672561645508,0,0,0,0,1,30.0,23.3,67.0,4.0,270.0,7.0,,,122.5,91.0,133.1,146.2,32.4,128.8,4.7,29.48,67.48,1006.474,7.920186519622803,7.859374523162842,125.7,101.2,153.4,26.246714080052005,136.25,91.0,256.0,63.14338445157971,144.58888888888887,28.6,313.2,89.30038461737136,142.94444444444446,2.2944444444444443,30.01666666666667,65.05111111111111,1.8549999999999995,118.79999999999995,7.833518346150716,8.339024066925049,30.900000000000006,20.30000000000001,-0.21000000000000085,3.200000000000003,13.191160202026367,12.424248695373535,9.300884246826172,8.66231918334961,101.2,256.0,0.2818800834608992,0.21323986216577903,0.17713394529055423,0.21283497521668812,0.29488306208493725,0.27758076165094625,0.08886109570269606,7,4,3,600,750,,3000,,9000,,,,,,,,,,2,2.0,2.0,0.35800790007360855,0.35800790007360855,393.8086900809694,0.38952924062813354,0.8903076030179918,0.9830508474576272,0.002607561929595828,2068.8036,8.581963999999997,-1.3791499696671368,0.3209382513305877,0.2655649185180664,4.155840873718262,5.536538600921631,1.1834664344787598,5.623206774393718,0.7038168907165527,284.59999999999997,165.0,0.1525169045830204,0.10000000000000142,0.0,2233.144035087316,7,1,0,600,,6.0,0.5362529395589666,0.1034323883408642,0.09825535659751623
2021-01-03 17:00:00,2021-01-03 18:00:00,12.840556329271894,-135.7594436707281,0.03644358202497303,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,1,148.6,145.9,0.4,26.1,,18.681655590875447,1,1.0,29.18,29.1,29.2,69.61,1006.805,1.244,3.370544,304.2,6.6,150.8,14.044772148132324,9.69668197631836,242.0433959960937,31.606828689575195,0,0,0,0,1,29.2,23.7,72.0,4.0,300.0,6.0,,,153.4,101.2,256.0,216.8,28.6,254.1,0.8,30.34,63.5,1006.445,10.65684986114502,8.279315948486328,141.5,122.5,153.4,16.628589837986873,118.35000000000001,91.0,153.4,27.660206072985062,151.25555555555556,41.1,313.2,84.48117243937861,149.47222222222223,2.3166666666666664,29.959444444444443,65.35222222222222,1.814555555555555,118.79999999999997,8.221721708774567,8.42387768626213,-4.800000000000011,-107.4,-1.1600000000000001,6.109999999999999,13.456725120544434,13.191160202026367,12.424248695373535,8.594036102294922,122.5,93.4,0.38952924062813354,0.2818800834608992,0.21323986216577903,0.4344878867269873,0.3643867439729673,0.2754579318347599,0.07324664313779225,7,4,4,600,750,,3000,,9000,,,,,,,,,,2,2.0,2.0,0.32030970552268184,0.32030970552268184,352.34067607495,0.42175090782986907,0.9854111405835543,0.9818304172274563,0.002691790040376851,2031.2197999999999,8.867802000000001,-1.028888234397555,0.6992317220480504,0.5880470275878906,1.620523452758789,3.3879222869873047,1.4173660278320312,5.823050439357758,1.2728042900562286,272.09999999999997,62.400000000000006,-0.41953125,0.09999999999999787,0.0,2347.017835442209,7,1,0,600,,6.0,0.6861591299535128,0.10670120223255139,0.12928650924166454
2021-01-03 17:10:00,2021-01-03 18:10:00,10.89424890019966,-176.40575109980034,0.03511365051751445,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,1,187.3,184.6,0.8,34.8,,16.382691097785756,1,1.0,29.03,28.9,29.1,70.64,1006.754,1.23,2.585094,301.2,6.6,114.8,10.95717716217041,9.414953231811523,243.873764038086,37.54924011230469,0,0,0,0,1,29.2,23.7,72.0,4.0,300.0,6.0,,,148.6,122.5,93.4,255.1,41.1,93.5,0.0,29.9,64.83,1006.468,7.51017951965332,8.447676658630371,163.1,148.6,187.3,21.094786085665824,134.0,91.0,187.3,36.02082730865576,159.3777777777778,51.8,313.2,80.18641923708377,157.47222222222223,2.3611111111111107,29.890555555555554,65.78555555555555,1.787722222222222,118.79999999999995,8.38263085309197,8.482176247765036,38.70000000000002,93.9,-0.8699999999999974,5.810000000000002,14.044772148132324,13.456725120544434,13.191160202026367,8.896517753601074,153.4,91.0,0.42175090782986907,0.38952924062813354,0.2818800834608992,0.1692135516333241,0.4716578673217926,0.34787124881376835,0.11547556440149001,7,4,4,600,750,,3000,,9000,,,,,,,,,,2,2.0,2.0,0.2820516377699085,0.2820516377699085,310.25680154689934,0.6036934535073752,1.6315331010452963,0.985584623598505,0.004271222637479978,2050.6792,8.523208,-1.0520980399974234,0.6371732215289498,-3.087594985961914,-2.233983039855957,3.44699764251709,0.9672765731811523,2.574546309078441,0.9327769840464875,261.4,96.30000000000001,1.0053533190578159,0.20000000000000284,0.0,2296.0600828844185,7,1,0,600,,6.0,0.8444536569467903,0.13346281169069193,0.17828750689951134
2021-01-03 17:20:00,2021-01-03 18:20:00,2.3728898316152827,-219.8271101683847,0.008866071480299786,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,1,222.2,218.4,0.8,42.5,,14.081773564410607,1,1.0,28.79,28.7,28.9,71.23,1006.802,1.149,2.794955,288.1,6.6,83.6,8.99841022491455,9.026159286499023,246.5463409423828,41.04878234863281,0,0,0,1,0,29.2,23.7,72.0,4.0,300.0,6.0,,,187.3,153.4,91.0,312.2,51.8,89.6,0.0,29.62,67.17,1006.561,9.300884246826172,8.66231918334961,186.0333333333333,148.6,222.2,36.81634600735567,155.86666666666667,101.2,222.2,43.700877184178644,168.84444444444443,68.7,313.2,76.72264196995351,166.77777777777777,2.405555555555555,29.82333333333333,66.21,1.735611111111111,118.79999999999995,8.416840818193224,8.512397527694702,34.89999999999998,131.2,-0.8300000000000018,4.060000000000002,10.95717716217041,14.044772148132324,13.456725120544434,9.042840957641602,148.6,101.2,0.6036934535073752,0.42175090782986907,0.38952924062813354,0.17713394529055423,0.618557665026467,0.45672036355570217,0.2046441343642219,7,4,4,600,750,,3000,,9000,,,,,,,,,,2,2.0,2.0,0.24330647220574536,0.24330647220574536,267.6371194263199,0.8302286337421567,2.6578947368421053,0.982898289828983,0.0036003600360036006,2050.7117,8.282882999999998,-1.0921425756403234,0.35696721764571143,-1.9587669372558594,-4.458314895629883,-0.3024740219116211,0.36384010314941406,0.5815694067213268,0.5137617588043213,244.5,120.99999999999999,1.4417582417582417,0.1999999999999993,0.0,2225.366544849443,7,1,0,600,,6.0,1.1082655639289747,0.17648954297871036,0.19224016138495298
2021-01-04 06:10:00,2021-01-04 07:10:00,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,1,0,0.0,0.0,0.0,0.0,,0.3766924622022492,1,1.0,23.97,23.9,24.1,92.1,1008.049,0.409,1.274874,27.02,6.6,1.808,,,,,1,1,0,0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.95,91.2,1006.988,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.283333333333335,89.51666666666668,1.0454999999999999,118.79999999999995,,,0.0,0.0,0.019999999999999574,0.8999999999999915,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0065744763697099225,0.02,22.0,0.0,0.0,0.0,0.0,2207.6369999999997,1.893630000000001,0.1858093102380715,0.36435683090735665,,,,,,,0.0,0.0,0.0,0.20000000000000284,,,,0,0,,,0.0,0.0,0.0,0.0
